ID,TN,TP,NANI,NAPI,Chla,discharge,Vol,eco_region,TSI,watershed_area,forest_pct,wetland_pct,Area,Depth,WRT,T
NLA12_NE-108,6.225,0.673,74.89617725948392,43.80987126989447,269.3333333,1987.2,1.098e7,9.0,4,14.8275,0.042489,0.649469,1.98,5.545454545454546,5527.8,18.65
NLA12_NE-109,0.723,0.059,3384.365874109573,715.8025185355308,12.01333333,5616.0,2.4e7,9.0,3,27.4563,0.173731,1.547186,6.08,3.9473684210526314,4273.5,26.1
NLA12_NE-110,4.163,1.399,6213.961604973908,672.2176214256226,257.6,8985.6,320000.0,9.0,4,18.2535356003,1.445058,0.093707,0.14,2.2857142857142856,35.4,28.025
NLA12_NE-111,0.838,0.14,5710.498417307395,1209.1274738022566,7.428571429,345.6,2.78e6,9.0,3,7.8723,0.0,1.223277,0.88,3.159090909090909,8037.8,23.0
NLA12_NE-114,0.33,0.241,4463.62348620178,738.4471638005215,5.82,26438.399999999998,1.143e8,9.0,2,104.876079648,0.762121,0.290086,8.56,13.352803738317755,4323.3,27.0
NLA12_NE-121,8.475,0.374,76.74844492743364,43.80987126987425,218.6666667,8726.400000000001,2.786e7,9.0,4,26.6787,1.062645,11.419222,10.35,2.6917874396135266,3192.3,22.375
NLA12_NE-125,9.088,0.455,77.30296598328664,43.80987126975075,212.0,345.6,370000.0,9.0,4,1.5354,0.0,10.609613,0.21,1.7619047619047619,1080.4,20.3
NLA12_NE-127,17.4,0.566,719.301474924908,147.13097759292285,19.73333333,86.4,2.84e6,9.0,3,213.0606,0.002957,5.318628,0.87,3.264367816091954,32868.4,21.5
NLA12_NE-154,3.513,0.873,5588.053551127028,479.9165316711807,114.9333333,10713.6,1.49e6,9.0,4,20.5862400742,8.039344,0.209836,0.39,3.8205128205128207,138.9,22.5
NLA12_NE-156,12.875,1.156,52.55619019137964,43.809871269952374,424.0,518.4,1.27e6,9.0,4,1.2555,0.430108,0.071685,0.42,3.0238095238095237,2451.8,22.5
NLA12_NE-157,0.691,0.047,6934.020369516113,695.682671794126,15.76,2505.6,490000.0,9.0,3,2.0529,0.0,0.219202,0.28,1.7499999999999998,196.0,24.2
NLA12_NE-158,2.396,0.697,6203.528840562852,672.217621426089,5.48,15552.0,420000.0,9.0,2,32.5958623901,1.059895,0.055203,0.17,2.4705882352941178,26.7,23.95
NLA12_NE-170,4.025,0.319,5752.021037555606,433.74781093675756,248.76,18835.2,1.66e6,9.0,4,38.6957703873,9.591144,0.551188,0.6,2.766666666666667,88.1,24.9
NLA12_NH-102,0.388,0.02,321.9645721576946,-14.922656576172928,5.408,6652.8,570000.0,5.0,2,5.29828824463,89.175871,5.335599,0.13,4.384615384615384,86.0,23.0925
NLA12_NH-103,0.133,0.006,672.2064657888702,52.21062117317002,1.74,2.0942496e6,4.1e7,5.0,1,1102.68269907,61.665596,3.793815,16.84,2.4346793349168645,19.6,21.9
NLA12_NH-104,0.225,0.018,743.6883633764924,30.182445659887915,3.948,131155.2,1.789e7,5.0,2,74.4135366577,85.594214,4.3585,2.42,7.392561983471074,136.4,20.45
NLA12_NH-105,0.414,0.027,871.7233962449868,64.91081814151102,3.8,19180.8,2.59e6,5.0,2,12.7208003357,79.336211,8.123982,0.6,4.316666666666667,135.1,23.3
NLA12_NH-108,0.266,0.027,766.4682983968632,62.72099691297993,3.368,64454.4,1.55e6,5.0,2,29.895441394,60.755035,2.920192,0.32,4.84375,24.0,21.3
NLA12_NH-109,0.125,0.007,845.7013836907736,64.91081814126886,0.6112,25574.399999999998,4.731e7,5.0,1,4.08500419922,81.656022,0.924907,3.47,13.63400576368876,1849.8,25.4
NLA12_NH-111,0.239,0.013,973.8149838720205,105.8803172783961,3.48,697248.0,1.37e6,8.0,2,302.27507243,71.672964,4.390893,0.3,4.566666666666667,2.0,27.7
NLA12_NH-115,0.248,0.012,479.1310455694311,25.71463746741214,1.984,1555.1999999999998,320000.0,5.0,1,1.044,65.517241,15.258621,0.13,2.4615384615384617,204.5,26.95
NLA12_NJ-101,0.593,0.049,1765.240218257163,104.7743324606234,19.08571429,23241.600000000002,950000.0,5.0,3,7.64282043457,59.40664,4.179421,0.25,3.8,40.8,24.5142857142857
NLA12_NJ-102,0.828,0.158,3942.692873835239,530.0001336080361,27.9,9763.2,4.56e6,5.0,3,4.64024836121,42.68813,7.350659,0.8,5.7,467.4,28.275
NLA12_NJ-103,0.965,0.057,16397.13267854947,2972.0591716457707,35.76,20822.399999999998,1.07e6,8.0,4,12.0551101776,18.390033,1.357804,0.2,5.35,51.2,
NLA12_NJ-104,0.399,0.039,3316.007240462437,372.4863806965755,21.64,91411.20000000001,540000.0,8.0,3,78.7613466797,40.841094,23.943775,0.21,2.571428571428571,6.0,26.8333333333333
NLA12_NJ-131,0.313,0.007,2832.5650926831113,334.40548632619175,2.901333333,4492.8,180000.0,8.0,2,13.0289703003,76.181266,6.293175,0.1,1.8,40.2,26.85
NLA12_NM-104,0.18,0.03,-59.73053943267047,-68.77085951586446,4.52,1814.4,1.87e6,10.0,2,254.80818571,83.393081,0.035672,0.26,7.192307692307692,1029.0,20.3
NLA12_NM-105,1.348,0.077,-568.9363882744863,-126.79883401458564,8.586666667,518.4,1.119e7,9.0,3,20.9280028519,0.632149,0.0,3.08,3.6331168831168834,21592.9,15.125
NLA12_NM-117,1.129,0.025,-260.2308840282145,-92.85244999406564,4.658333333,0.0,1.23e6,6.0,2,0.9333,57.377049,0.0,0.24,5.125,-1.0,17.0
NLA12_NM-132,1.231,0.231,-337.7726242169304,-92.8524499945817,23.521,518.4,1.71e6,6.0,3,124.777215349,12.938036,1.341701,0.37,4.621621621621622,3306.5,15.4
NLA12_NM-134,0.129,0.017,-103.21615448450257,-133.66360919473985,1.83,259.2,2.5e6,10.0,1,6.71304598846,0.0,0.482444,0.62,4.032258064516129,9629.8,20.9333333333333
NLA12_NM-138,0.305,0.152,-173.77600980538148,-139.38186325513956,1.915,1641.6,540000.0,12.0,1,54.7340635712,81.259762,0.037816,0.13,4.153846153846153,331.6,16.7
NLA12_NM-152,1.511,0.256,-336.1825209509119,-79.9414956558107,12.88,86.4,860000.0,9.0,3,7.3071,0.739007,1.108511,0.3,2.866666666666667,9902.2,17.2666666666667
NLA12_NM-160,0.611,0.214,-501.09132469255957,-126.79883401455015,3.28,345.6,2.9e7,9.0,2,63.9801084045,53.182093,0.682128,3.85,7.532467532467532,83912.0,19.5033333333333
NLA12_NM-162,0.626,0.056,-65.11798342375039,-48.87325215383042,1.93,6220.799999999999,600000.0,6.0,1,17.1063008514,15.100494,0.24729,0.14,4.285714285714286,95.7,20.8666666666667
NLA12_NV-101,1.061,0.437,233.2228500032533,21.222779985159754,6.528,23155.2,6.5e6,10.0,2,185.326911193,0.08692,0.199576,2.12,3.0660377358490565,280.6,12.3666666666667
NLA12_NV-103,0.463,0.027,170.79692763716994,1.4794610185961623,0.334,210816.0,1.25e6,10.0,1,558.143080702,7.339043,0.189955,0.5,2.5,5.9,21.775
NLA12_NV-105,0.389,0.246,82.47937333479965,22.698765854314015,4.305882353,52099.2,1.273e7,10.0,2,302.32866594,0.991632,0.399511,1.98,6.429292929292929,244.4,22.9
NLA12_NV-106,0.588,0.173,286.0258828185557,7.651293653614086,3.84,518.4,390000.0,10.0,2,4.5504,0.0,2.610759,0.37,1.054054054054054,759.3,18.05
NLA12_NV-127,0.573,0.043,84.3411331036308,22.69876585438866,1.815,259.2,970000.0,10.0,1,1.80218122215,1.396509,6.832917,0.22,4.409090909090909,3759.4,13.9
NLA12_NV-137,0.351,0.23,236.17286716690023,40.66395329706774,4.288,41385.6,4.5e6,10.0,2,257.074389727,0.112028,0.047261,0.65,6.923076923076923,108.7,21.0
NLA12_NV-177,0.415,0.088,246.41418587656375,19.50343856673085,1.771428571,1382.4,2.0299999999999998e6,10.0,1,7.92699731598,12.779481,1.577574,0.32,6.343749999999968,1466.8,
NLA12_NV-193,0.445,0.021,752.175913815817,104.30422465720646,2.064,2505.6,3.14e6,6.0,2,3.27929676533,78.22736,0.385356,0.48,6.541666666666667,1254.3,16.7
NLA12_NY-0101,0.218,0.01,1611.7924589774655,-43.167425643962645,0.912727273,507081.6,2.035e8,8.0,1,456.50887446,42.189053,2.045053,46.32,4.393350604490501,401.3,21.0216666666667
NLA12_NY-0102,0.396,0.016,393.4473511725965,-3.823620103774495,1.171428571,1.8739296e6,3.4562e8,5.0,1,1015.14055542,74.294322,14.741342,15.62,22.126760563380284,184.4,18.6
NLA12_NY-0103,0.111,0.004,1393.0539997271042,79.71386810172821,1.28,11664.0,3.09e6,5.0,1,6.29652095947,84.867105,3.729637,0.58,5.327586206896552,264.7,18.75
NLA12_NY-0106,0.248,0.014,591.094237973907,-53.25908236810162,1.844,259.2,620000.0,5.0,1,0.730633007811,69.77887,7.248157,0.12,5.166666666666667,2388.8,24.5333333333333
NLA12_OH-101,1.326,0.159,4500.640730292463,-26.787965445219015,74.56,925776.0,1.628e8,8.0,4,998.590593095,14.68225,0.382322,3.56,45.73033707865168,175.9,25.22
NLA12_OH-102,2.129,0.572,5906.464356728642,538.0244432020454,81.6,254448.0,4.1500000000000005e6,8.0,4,201.265345116,7.218335,0.225378,2.46,1.6869918699186992,16.3,26.9
NLA12_OH-103,0.353,0.017,1344.5695104428983,152.09321042738534,3.76,12700.8,1.56e6,8.0,2,12.4349572403,41.193922,0.0,0.29,5.379310344827587,122.7,27.6333333333333
NLA12_OH-104,1.226,0.088,4657.73340006673,114.66953698388886,53.92,36892.799999999996,2.0099999999999998e6,8.0,4,35.5389380447,18.875186,0.536832,0.63,3.1904761904761743,54.5,24.21
NLA12_OH-105,1.36,0.138,4157.213297207027,3.986852463692003,111.2,312249.6,8.62e7,8.0,4,270.591470274,8.86446,0.901713,17.55,4.911680911680912,276.1,20.125
NLA12_OH-107,1.949,0.128,2234.915925091653,106.00692222376318,105.984,60825.6,2.656e7,8.0,4,33.4796988785,33.178299,3.634799,3.92,6.775510204081633,436.7,23.715
NLA12_OH-112,0.52,0.026,5400.466472495661,167.3858723160174,8.587,864.0,880000.0,8.0,3,0.693,5.714286,0.909091,0.4,2.2,1020.7,25.6966666666667
NLA12_OH-115,0.234,0.009,2939.2772468520843,151.07633603564733,3.188,4838.400000000001,2.32e6,8.0,2,6.77345071564,65.590541,0.0,0.37,6.27027027027027,478.8,25.0
NLA12_OH-118,0.149,0.005,4907.041415480425,248.70313833388144,1.22,6220.799999999999,880000.0,8.0,1,2.9835,5.942685,0.542986,1.01,0.8712871287128712,141.2,25.5714285714286
NLA12_OH-127,0.208,0.008,1378.410367262669,136.08177912694288,1.712,3628.8,2.83e6,8.0,1,8.1117,65.693998,0.0,0.55,5.145454545454545,780.8,28.9666666666667
NLA12_OH-134,1.395,0.289,5134.611500085614,251.84548764231556,77.44,22377.600000000002,270000.0,8.0,4,18.7568578537,15.228865,0.28788,0.12,2.25,12.2,27.425
NLA12_OH-136,2.745,0.185,3263.0137361552556,177.43429600865704,204.48,196905.6,1.18e6,8.0,4,2.39630976562,36.291839,8.236179,0.32,3.6875,6.0,27.77
NLA12_OH-137,0.845,0.041,4524.256760586616,720.4360270312795,36.25714286,176774.4,1.23e6,8.0,4,2.844,0.348101,0.158228,0.33,3.727272727272727,6.9,27.1733333333333
NLA12_OK-101,1.2,0.048,908.6269738059442,179.81982919172137,15.5,17452.800000000003,5.06e7,9.0,3,30.6816475067,17.777321,0.0,4.45,11.370786516853933,2899.2,30.232
NLA12_OK-102,2.12,0.128,2323.688768485109,249.16464469817677,40.5,107395.20000000001,8.95e7,9.0,4,796.944961972,3.54412,0.057934,14.41,6.210964607911173,833.4,26.1666666666667
NLA12_OK-104,0.56,0.005,729.2654990290946,175.26333425662258,4.28,561945.6,4.0e8,9.0,2,913.12820126,32.403623,0.001084,34.98,11.435105774728417,711.8,27.2666666666667
NLA12_OK-106,0.97,0.071,1996.9167052525263,531.9802295161885,26.8,837820.7999999999,4.734e8,9.0,3,32904.5357115,0.779712,0.173238,27.29,17.347013558079883,565.0,27.7333333333333
NLA12_OK-107,0.62,0.005,5840.130209332139,2473.2720059794055,10.3,3.1675104e6,1.5182e9,8.0,3,4141.35970779,42.712563,0.563944,48.77,31.129792905474673,479.3,28.8333333333333
NLA12_OK-108,0.56,0.005,965.4192161135018,253.2962525146049,4.56,34905.600000000006,3.2299999999999996e7,9.0,2,52.9043029541,41.199088,0.0,2.51,12.868525896414305,925.4,26.7666666666667
NLA12_OK-109,0.69,0.03,694.6976995303935,175.2633342567495,6.77,82598.4,4.42e7,9.0,2,121.966628879,3.075834,0.0,2.9,15.24137931034483,535.1,26.6
NLA12_OK-117,3.28,0.49,2867.3289372212266,224.57808440991332,109.0,3542.4,320000.0,9.0,4,15.3271103851,0.0,0.0,0.18,1.7777777777777777,89.3,28.4
NLA12_OK-118,1.71,0.19,2516.510878028278,130.11654802793166,0.65,22464.0,1.27e6,9.0,1,150.930457278,2.326192,0.142517,1.15,1.1043478260869566,56.5,22.525
NLA12_OK-119,1.18,0.017,1292.3044739011548,208.64863770348916,38.8,16416.0,2.81e6,9.0,4,44.7416653931,15.048075,0.0,1.43,1.9650349650349652,171.2,29.9
NLA12_OK-120,0.65,0.03,717.4260471045379,175.2633342571479,11.4,25056.0,5.22e6,9.0,3,35.3460457947,40.058063,0.0,0.91,5.736263736263736,208.4,27.5
NLA12_OK-121,1.09,0.119,1560.1326685052873,247.8517825956429,8.68,38016.0,5.02e6,9.0,3,83.226072464,13.382353,0.0,1.48,3.391891891891892,132.0,26.6433333333333
NLA12_OK-122,1.05,0.067,1927.741630404021,145.22061329069479,15.6,2419.2000000000003,410000.0,9.0,3,9.64352930602,0.186741,0.0,0.19,2.1578947368421053,170.5,22.2666666666667
NLA12_OK-134,0.95,0.087,1064.18932119487,197.99302675432932,13.4,1.298592e6,6.761e7,9.0,3,1840.79621437,12.052474,0.068693,10.83,6.242843951985226,52.1,27.5
NLA12_OK-135,1.63,0.15,1512.9072534241336,279.93543550359044,6.41,39571.200000000004,7.4e6,9.0,2,53.0148587585,39.711724,0.0,1.83,4.043715846994536,187.1,27.4666666666667
NLA12_OK-291,1.65,0.188,1643.0658317950242,270.27394814509194,50.3,11577.6,3.45e6,8.0,4,14.7745202179,25.932245,9.846454,1.58,2.183544303797468,298.2,30.5933333333333
NLA12_OK-292,2.85,0.209,1574.1294694606106,348.879906641029,91.1,8294.4,690000.0,9.0,4,17.723371756,15.741634,0.0,0.23,3.0,82.9,29.5375
NLA12_OK-302,0.85,0.024,723.0722140301716,175.26333425708054,4.42,1382.4,450000.0,9.0,2,3.5532,15.374873,6.382979,0.14,3.214285714285714,326.0,29.8
NLA12_OR-101,0.839,0.332,55.389412844035405,-9.330627660973564,6.492957746,16243.2,6.24e6,10.0,2,84.0281746124,1.601953,2.787356,1.59,3.9245283018867925,384.3,17.275
NLA12_OR-102,1.199,0.452,41.506442240937844,-9.19600697111402,11.28,344649.6,5.36e6,10.0,3,1298.67136466,28.212405,0.361618,1.08,4.962962962962963,15.6,21.2666666666667
NLA12_OR-103,0.083,0.065,480.515325632933,40.404779807439894,0.701333333,175651.19999999998,2.494e7,6.0,1,94.4075735613,54.914188,1.41495,2.17,11.493087557603687,142.0,15.55
NLA12_OR-104,0.186,0.032,889.373376843633,91.36665492537308,2.821333333,2.007072e6,1.493e8,7.0,2,650.960076918,46.01681,4.307893,26.69,5.593855376545522,74.4,25.4325
NLA12_OR-105,0.288,0.048,645.2075497686822,79.34033930645434,3.744,354585.60000000003,9.07e7,6.0,2,426.618222504,74.243891,2.6251,5.33,17.01688555347092,255.8,23.7333333333333
NLA12_OR-106,0.016,0.062,3036.7159054572207,319.74735355502065,0.997894737,202953.6,2.16e7,6.0,1,47.39122791,77.200046,0.0,0.59,36.610169491525426,106.4,12.5333333333333
NLA12_OR-110,0.195,0.021,390.2151188937953,52.977018454752304,3.71967655,26611.2,4.5e6,6.0,2,11.7256145725,60.403715,1.772968,0.55,8.18181818181818,169.3,20.6
NLA12_OR-112,0.348,0.125,389.1942525110952,41.31742517783339,8.114285714,314928.0,7.39e7,6.0,3,1157.2429452,31.638955,0.59394,5.83,12.675814751286449,234.7,24.2
NLA12_OR-113,0.213,0.025,476.4010983202289,113.15025722448269,1.624,158889.6,4.81e7,6.0,1,165.322954856,54.817601,0.004355,2.21,21.764705882352942,302.7,23.08
NLA12_OR-128,0.17,0.023,566.6375078096428,26.638213026189604,5.323076923,224467.19999999998,5.0116e8,6.0,2,93.8439747688,80.02551,0.005754,13.77,36.395061728395056,2232.7,20.3
NLA12_OR-133,0.16,0.02,388.062649465773,52.977018454662556,1.424,120528.0,240000.0,6.0,1,0.7389,0.974421,14.616322,0.14,1.7142857142857142,2.0,17.4
NLA12_OR-145,0.181,0.012,510.24775717707473,65.92883446304533,2.711111111,8467.2,930000.0,7.0,2,2.7918,14.925854,42.327531,0.36,2.5833333333333335,109.5,20.1866666666667
NLA12_OR-154,0.578,0.288,638.7216340153461,75.28074469716805,2.392,303177.6,6.04e7,6.0,2,695.498324112,8.932213,0.449289,2.67,22.621722846441948,199.2,22.4
NLA12_OR-155,0.411,0.051,480.20494380627804,113.15025722465839,15.776,36028.799999999996,3.05e6,6.0,3,37.4746627356,12.97906,0.052829,0.64,4.765625,84.6,23.7
NLA12_OR-169,0.034,0.025,875.760688602647,91.36665492526632,0.428,1.51632e6,1.542e8,7.0,1,476.840388611,87.140336,0.012268,3.29,46.869300911854104,101.7,23.2
NLA12_PA-101,1.26,0.025,1288.4012684490883,-31.97819770665215,3.47,2.9562624e6,1.0744e9,8.0,2,2480.87020309,68.41175,0.001959,30.78,34.90578297595842,363.4,23.74
NLA12_PA-102,2.08,0.083,10230.661218869833,1199.9064286352195,42.29,19180.8,2.41e6,8.0,4,7.68103003235,23.472255,0.948256,0.59,4.084745762711864,125.4,21.5
NLA12_PA-103,0.85,0.035,699.3998406320593,-117.81573428918978,28.93,1641.6,810000.0,8.0,3,2.04901575623,60.052678,0.219491,0.17,4.764705882352941,493.5,24.9
NLA12_PA-106,0.56,0.007,1457.317591149334,111.67692126943749,4.0,441158.39999999997,1.278e8,8.0,2,248.962013086,66.237438,0.36223,3.43,37.259475218658885,289.7,26.35
NLA12_PA-107,0.96,0.041,1220.8946221898236,-167.09475917734096,5.79,39830.4,500000.0,8.0,2,25.0218162186,62.114237,0.017984,0.13,3.846153846153846,12.4,18.35
NLA12_PA-108,0.52,0.016,4240.44245769267,461.7650730321923,5.2,86745.6,9.09e6,8.0,2,15.7536,2.690814,12.899909,3.45,2.634782608695652,104.8,26.54
NLA12_PA-109,0.27,0.01,1226.912047301655,51.98996685434044,11.19,5011.2,4.92e6,5.0,3,7.64348865051,59.766867,3.179089,0.97,5.072164948453608,981.5,
NLA12_PA-110,0.8,0.077,743.3877932629939,-158.48845889550728,24.92,691.2,680000.0,8.0,3,1.44360604248,59.55196,0.808961,0.13,5.230769230769231,977.6,26.1333333333333
NLA12_PA-111,0.74,0.036,1060.500624334915,-51.18609211162145,19.22,18576.0,5.59e6,8.0,3,11.6210966446,31.807266,0.0,0.93,6.010752688172042,300.8,23.8333333333333
NLA12_PA-113,0.31,0.013,1376.9885562367015,-105.21058639838118,5.65,106617.6,2.199e7,8.0,2,69.7530056671,44.102087,4.348275,3.76,5.848404255319149,206.2,21.95
NLA12_PA-114,0.27,0.005,2002.6382138822619,229.40972897684185,2.35,3542.4,2.68e6,8.0,2,2.53191810607,37.531129,3.272857,0.53,5.056603773584905,757.6,27.15
NLA12_PA-118,0.3,0.014,2067.9880729960328,229.46883869556922,5.19,1036.8,870000.0,5.0,2,0.820048837284,18.510405,7.447973,0.24,3.625,841.7,21.0
NLA12_RI-104,0.303,0.02,4395.121092104063,768.748550041727,6.528,55641.6,4.66e6,8.0,2,19.9240489655,69.764186,10.38128,1.01,4.613861386138614,83.8,23.325
NLA12_RI-112,0.583,0.047,4406.318487523323,768.7485500433373,9.5,129686.4,3.42e6,8.0,3,57.4434154632,70.701515,8.173114,0.85,4.023529411764706,26.4,27.8
NLA12_SC-103,0.053,0.022,2040.6772950533073,288.94042514251777,1.348,93312.0,3.7e7,8.0,1,39.2637913605,94.125871,0.0,1.76,21.022727272727273,396.5,24.7166666666667
NLA12_SC-106,0.238,0.037,2038.857325521376,347.08958801255403,4.697142857,422927.99999999994,1.6e6,8.0,2,235.752291321,48.777751,2.121901,0.34,4.705882352941176,3.8,28.2333333333333
NLA12_SD-102,1.931,0.709,3755.267972320533,404.2106781536607,10.8,25401.6,2.44e7,9.0,3,432.869277612,0.325818,1.821422,2.45,9.959183673469386,960.6,23.55
NLA12_SD-103,1.891,0.067,4885.375328016107,704.1957893757046,13.7,12009.6,8.63e6,9.0,3,22.5135,0.487707,7.079752,4.26,2.0258215962441315,718.4,22.4
NLA12_SD-104,1.329,0.119,3071.1533979505502,178.8268283685626,3.112,3369.6,2.459e7,9.0,2,0.8577,0.0,1.259182,7.16,3.434357541899441,7298.7,19.4
NLA12_SD-105,1.895,0.1,2423.431844018739,451.0113338286782,42.84,3196.7999999999997,3.25e6,9.0,4,37.7163,0.023862,0.527358,1.43,2.272727272727273,1017.4,25.1
NLA12_SD-106,0.688,0.042,3944.236550626757,260.44648094456966,5.904,5875.200000000001,3.195e7,9.0,2,100.9341,1.187098,1.605176,7.94,4.023929471032745,5437.5,21.6333333333333
NLA12_SD-107,0.804,0.039,54.24266278565551,24.678322372401627,11.04,20304.0,2.52e6,6.0,3,199.157527496,78.096262,0.150029,0.42,6.0,124.0,24.1333333333333
NLA12_SD-108,1.023,0.057,2401.63047212078,451.0113338304405,9.955555556,1036.8,870000.0,9.0,3,10.6164,0.0,0.508647,0.43,2.0232558139534884,839.3,25.4
NLA12_SD-109,2.259,0.501,6983.153021204382,900.1208368569544,43.1,3542.4,770000.0,9.0,4,10.9224,0.304878,1.936388,0.23,3.3478260869565215,216.9,20.55
NLA12_SD-110,1.735,0.167,3072.719740236687,178.826828368829,16.52,4492.8,2.79e6,9.0,3,10.0836,1.401285,1.97251,1.54,1.8116883116883116,621.1,22.6666666666667
NLA12_SD-111,3.881,0.162,4037.2382005972677,446.12631233909536,90.72,950.4,1.54e6,9.0,4,2.3256,1.470588,1.741486,0.56,2.7499999999999996,1620.9,24.3
