ID,TN,TP,NANI,NAPI,Chla,discharge,Vol,eco_region,TSI,watershed_area,forest_pct,wetland_pct,Area,Depth,WRT,T
NLA12_SD-119,2.238,0.39,54.18316067324366,58.11657149869555,59.73333333,3456.0,370000.0,9.0,4,8.67115216599,0.0,0.300892,0.19,1.9473684210526314,106.1,23.4
NLA12_SD-131,3.863,0.336,5846.005245662718,995.2019348203636,148.32,518.4,500000.0,9.0,4,2.4642,0.328707,3.03141,0.21,2.380952380952381,964.3,20.95
NLA12_SD-132,1.993,0.366,162.63774687815055,79.26277982688534,33.6,2419.2000000000003,430000.0,9.0,4,10.0532946533,0.098434,1.270694,0.2,2.15,176.6,24.2766666666667
NLA12_SD-140,0.851,0.068,48.79561621487164,57.914366912926575,8.112,9849.6,2.22e6,9.0,3,55.1129330978,0.0,0.062058,0.69,3.217391304347826,225.4,20.3
NLA12_SD-141,2.535,0.039,2426.2200688759785,451.0113338304865,6.2,864.0,2.17e6,9.0,2,15.0552,0.08967,1.267336,0.72,3.013888888888889,2508.0,21.69
NLA12_SD-147,2.563,0.554,2406.4377988386577,456.12240188608735,57.0,16848.0,640000.0,9.0,4,58.8666860733,0.047397,8.583442,0.25,2.56,37.9,23.4666666666667
NLA12_SD-154,2.9,0.753,5136.556122965011,684.0690336332162,35.56923077,7084.8,1.7e6,9.0,4,212.9535,0.584916,6.296304,1.02,1.6666666666666667,240.5,21.7666666666667
NLA12_SD-157,2.42,0.084,2423.286028560494,451.01133383102604,32.508,1123.2,1.05e6,9.0,4,34.3863,0.013087,2.036276,0.45,2.3333333333333335,937.1,21.67
NLA12_SD-158,1.784,0.61,6493.498523748298,754.3413158611744,17.28,1382.4,3.33e6,9.0,3,18.8798570755,1.32564,17.5242,0.88,3.784090909090909,2410.4,28.6
NLA12_SD-162,2.353,0.815,5855.267563153342,640.5781504495128,85.44,138067.2,1.074e7,9.0,4,478.342315654,0.580644,3.069924,3.06,3.5098039215686274,77.8,24.6
NLA12_SD-168,1.758,0.293,403.3083901979429,116.50128413972811,16.88,58406.4,900000.0,9.0,3,299.885131,0.066024,0.646433,0.34,2.6470588235294117,15.5,20.8
NLA12_SD-182,0.913,0.035,4030.627898400424,446.1263123378006,1.92,3628.8,1.7e6,9.0,1,12.3039,2.860069,0.160925,0.53,3.2075471698113205,468.7,
NLA12_SD-189,2.4,0.147,4384.592715913122,727.7179979931711,38.736,29030.4,6.7e6,9.0,4,259.511847514,0.042311,0.510162,3.88,1.7268041237113403,230.9,26.2
NLA12_SD-198,2.133,0.419,6448.373834200511,718.3086709651627,1.914,45446.4,5.8e6,9.0,1,911.815438115,0.804448,6.674945,2.78,2.086330935251799,127.6,24.6
NLA12_TN-104,0.26,0.013,1945.1808778689133,330.0748801408684,5.112,3.0222719999999995e6,9.424e8,8.0,2,1821.10810806,62.683926,0.082038,22.37,42.12784979883773,311.8,24.0666666666667
NLA12_TN-108,1.794,0.628,2343.0842472900163,293.2904057017236,69.6,7776.0,1.15e6,8.0,4,1.3155674469,16.005472,1.094391,0.32,3.59375,147.6,27.4583333333333
NLA12_TN-122,0.51,0.048,2018.763050384086,156.2808940592746,19.04,8380.800000000001,810000.0,8.0,3,3.31058388977,82.295349,0.870275,0.2,4.05,96.8,26.12
NLA12_TX-101,1.014,0.181,3190.4210204279298,536.2493358251785,48.4,8121.6,240000.0,9.0,4,12.6523300232,7.632665,0.277422,0.1,2.4,29.4,27.95
NLA12_TX-105,0.59,0.035,2224.7490470055845,306.8223877936157,37.28,1.6903296e6,3.2466e8,8.0,4,2169.13205014,23.162973,12.476723,47.09,6.894457421957952,192.1,31.2
NLA12_TX-111,1.589,0.028,290.63753556260906,-10.594799694600482,12.704,3283.2,1.95e6,9.0,3,67.3689729172,0.915164,0.104208,0.48,4.0625,595.0,28.6
NLA12_TX-114,0.601,0.095,7123.435702647256,1125.421664425928,57.0,139190.4,4.86e7,9.0,4,258.179876614,2.740623,0.246802,3.9,12.461538461538462,349.2,29.9666666666667
NLA12_TX-118,1.199,0.086,2346.7270974178978,469.53807144603184,25.4,147225.6,1.06e6,9.0,3,1.2105,0.0,30.334572,0.71,1.4929577464788732,7.2,30.45
NLA12_TX-121,1.264,0.204,1706.9301324848927,446.5789883482103,40.8,60479.99999999999,8.74e7,8.0,4,93.8310761261,23.138236,22.421732,7.94,11.007556675062972,1445.1,32.2
NLA12_TX-124,0.596,0.025,249.02649750802948,45.51344692754547,12.08,328147.2,8.881e8,9.0,3,2814.45411379,9.131524,0.100698,43.15,20.581691772885286,2706.4,29.3
NLA12_TX-128,0.529,0.056,2178.0364553427003,329.66919201943455,5.52,5356.8,660000.0,9.0,2,14.016430481,6.828109,0.0,0.21,3.1428571428571432,123.7,28.8
NLA12_TX-137,0.59,0.03,1873.9408486547559,303.36052670951926,2.436,83116.8,6.92e7,8.0,2,102.622057526,40.712419,6.3902,4.12,16.79611650485437,832.6,29.8333333333333
NLA12_TX-141,0.445,0.03,7263.971006906612,3780.5428985245517,7.064,32832.0,1.143e7,8.0,3,36.3177568268,42.69855,18.87994,1.82,6.28021978021978,348.1,30.2
NLA12_TX-144,0.47,0.03,1001.1895777063114,138.43928602497087,6.848,2160.0,570000.0,9.0,2,9.79979287719,44.255671,1.643861,0.15,3.8,262.8,27.4333333333333
NLA12_TX-148,0.595,0.064,427.36384220096215,94.06462135369418,5.64,777.5999999999999,300000.0,9.0,2,2.23316998902,0.0,0.0,0.13,2.3076923076923075,379.9,31.125
NLA12_TX-152,5.913,0.486,652.1887378220501,-10.161861614915694,373.3333333,3369.6,4.441e8,9.0,4,3174.84036645,0.163086,0.168924,39.22,11.323304436511984,131796.1,29.125
NLA12_TX-160,0.899,0.079,8340.059753890346,1386.7806974410178,60.48,3.1305311999999997e6,450000.0,9.0,4,0.3645,1.975309,3.950617,0.23,1.9565217391304348,0.1,29.3666666666667
NLA12_TX-165,0.436,0.026,2067.3138818412017,225.4121471984911,7.9,393897.60000000003,5.647e8,8.0,3,459.670641998,36.549278,1.864683,21.36,26.437265917602996,1433.6,28.3333333333333
NLA12_TX-169,4.065,0.054,1953.3418681994333,595.4052452014652,1.245333333,22723.2,730000.0,8.0,1,6.7088642212,52.125519,4.331501,0.24,3.041666666666667,32.0,30.1666666666667
NLA12_TX-170,1.223,0.084,2359.6318273514858,821.322074512288,51.2,2160.0,390000.0,8.0,4,2.83483383178,5.945946,5.691574,0.19,2.052631578947368,178.9,29.2
NLA12_TX-205,1.013,0.017,2396.4402876743115,469.5380714454502,7.466666667,9590.4,1.73e6,9.0,3,5.859,2.626729,35.053764,0.74,2.3378378378378377,180.6,24.825
NLA12_TX-218,1.753,0.122,1871.8862134638277,262.76121530947694,98.0,22809.600000000002,5.0e6,9.0,4,43.4575170044,32.788819,0.0,1.77,2.824858757062147,219.4,27.3666666666667
NLA12_UT-101,0.156,0.015,336.9511724172398,9.98477126369903,3.586666667,1382.4,1.289e7,6.0,2,16.4403,71.71402,0.0,1.1,11.718181818181817,9321.4,15.07375
NLA12_UT-103,0.189,0.023,1690.698892264741,263.25918287400276,6.353333333,88559.99999999999,1.79e7,6.0,2,169.312364793,65.996172,0.0101,0.51,35.09803921568628,202.1,12.4666666666667
NLA12_UT-104,0.259,0.065,1242.3874061837193,306.28659630169636,2.0,81993.59999999999,2.446e8,10.0,1,127.7325,7.091069,7.715343,39.39,6.209697892866209,2983.2,18.505
NLA12_UT-108,0.44,0.08,774.0704602766725,102.37214589315477,6.0,10540.8,6.08e6,6.0,2,174.674805359,56.797197,0.30709,1.6,3.8,577.0,14.4566666666667
NLA12_UT-109,1.855,0.096,-95.30391896584774,-64.53453172141589,33.6,30239.999999999996,1.63e6,10.0,4,189.761364116,44.095799,0.775558,0.32,5.09375,53.8,15.7
NLA12_UT-160,0.225,0.03,303.5912747318601,41.5655128575107,0.704,14688.000000000002,930000.0,10.0,1,74.5549430809,9.959198,0.09416,0.21,4.428571428571429,63.2,17.9
NLA12_UT-169,0.211,0.023,2044.8441459428388,805.7537813764258,1.56,0.0,1.36e6,6.0,1,1.43710082474,29.080675,0.0,0.28,4.857142857142857,-1.0,22.5
NLA12_UT-173,0.163,0.036,578.5628812888646,74.5559458516924,2.392,168912.0,1.85e7,10.0,2,799.542595991,53.658095,0.417723,0.69,26.811594202898554,109.5,21.685
NLA12_UT-196,0.266,0.017,2177.3282746702325,805.7537813749194,1.34,10368.0,1.04e6,6.0,1,39.6434703873,47.441777,0.174785,0.28,3.714285714285714,100.6,18.95
NLA12_UT-210,0.283,0.051,752.8325619231017,102.37214589322315,2.72,4492.8,330000.0,6.0,2,21.5236196686,59.352789,0.242495,0.1,3.3,73.7,20.9066666666667
NLA12_UT-229,0.424,0.037,25.007573426976364,-39.28904873160997,3.516,0.0,1.18e6,6.0,2,0.770904670719,51.051402,2.453271,0.31,3.8064516129032255,-1.0,15.0
NLA12_UT-324,0.22,0.019,411.7726334736566,32.693111013084206,1.850666667,950.4,2.0e6,6.0,1,5.16547484665,65.604874,0.330722,0.37,5.405405405405406,2099.2,13.07
NLA12_UT-325,0.31,0.031,374.3507271641032,5.081713836277235,4.48,217814.4,5.93e7,6.0,2,372.294302,62.685543,0.216607,2.13,27.84037558685446,272.3,17.6433333333333
NLA12_UT-343,1.005,0.085,336.9601498734045,32.69311101314031,0.3148,86.4,4.31e6,6.0,1,3.18651581497,58.40633,1.299802,0.71,6.070422535211268,49836.3,12.2066666666667
NLA12_UT-359,3.25,0.542,86.06371040984834,-11.574218473158197,173.2,3283.2,1.34e6,10.0,4,75.8191631287,6.987735,3.679692,0.36,3.7222222222222223,406.8,15.5775
NLA12_UT-400,1.136,1.208,300.5462516567742,23.335944281017444,10.24,9158.4,840000.0,10.0,3,64.3663017059,50.227226,0.0,0.1,8.4,92.0,15.0333333333333
NLA12_VA-102,1.084,0.07,1410.4839003866,48.999683060471526,64.0,13737.6,700000.0,8.0,4,11.2319084289,72.660257,1.025641,0.23,3.043478260869565,51.0,30.8333333333333
NLA12_VA-104,0.179,0.019,1959.1853075028123,440.50608754217313,7.376,33609.6,2.12e6,8.0,3,19.5719106995,72.399835,0.0,0.29,7.310344827586207,63.1,26.7
NLA12_VA-108,0.271,0.061,1697.0392030051053,419.3934639152169,11.456,44323.200000000004,1.18e6,8.0,3,36.9914305572,67.784239,1.060801,0.25,4.72,26.5,25.5
NLA12_VA-110,0.379,0.019,5082.004163102882,730.0825506037535,6.848,31881.6,870000.0,8.0,2,27.6917816986,49.988629,5.578479,0.25,3.48,27.2,32.15
NLA12_VA-125,0.49,0.027,1144.6074130997017,45.65666727341482,5.808,55468.8,1.12e6,8.0,2,53.4748155853,56.813898,0.37537,0.16,7.0,20.1,22.0
NLA12_VA-127,0.815,0.081,1413.903254466151,48.999683060430954,35.4,88646.40000000001,820000.0,8.0,4,64.6978566467,66.690312,2.642743,0.26,3.1538461538461537,9.2,28.475
NLA12_VT-101,0.261,0.018,127.26452873141656,-147.0678123762024,0.952,35251.2,4.79e6,5.0,1,16.7166630615,84.354473,1.970496,0.84,5.7023809523809526,135.9,24.5366666666667
NLA12_VT-102,0.25,0.014,914.3778646989823,-298.57243126097455,3.76,43113.6,5.51e6,5.0,2,21.9687562958,66.602474,0.885028,0.93,5.924731182795699,127.9,22.22
NLA12_VT-104,0.296,0.009,719.2151539403255,-715.979767846619,3.168,1814.4,2.15e6,5.0,2,1.7604,75.613497,0.0,0.31,6.935483870967742,1185.4,26.11
NLA12_VT-114,0.136,0.01,191.146139833868,-147.06781237615618,1.851428571,20476.8,1.7e7,5.0,1,11.8019754135,80.457667,1.80778,1.76,9.659090909090908,830.3,21.6333333333333
NLA12_WA-103,0.286,0.009,1948.0527762405618,283.95459022214357,1.770666667,178329.6,2.981e7,7.0,1,52.7904,41.888298,3.916053,4.1,7.270731707317074,167.2,21.6
NLA12_WA-106,0.968,0.053,827.7538663331712,237.17361956072543,36.64,59788.799999999996,4.97e6,6.0,4,6.9432751502,38.175457,2.35843,0.8,6.2125,83.1,20.1
NLA12_WA-107,1.074,0.074,2837.82941458357,490.80211136076707,42.88,602380.8,9.57e6,7.0,4,156.863506572,32.267133,5.319143,1.03,9.291262135922329,15.9,21.85
NLA12_WA-108,0.259,0.038,195.90514332109208,-14.245596641958336,3.701333333,46051.200000000004,8.48e6,6.0,2,79.9751443256,70.536338,3.587585,1.16,7.310344827586207,184.1,24.645
NLA12_WA-111,0.64,0.016,379.89788512706536,40.81093222145489,1.568,29203.2,5.11e6,10.0,1,37.8617075924,2.899721,0.10458,0.73,7.0,175.1,21.95
NLA12_WA-112,0.523,0.093,193.2585453044831,-10.919647619771409,45.33333333,21772.8,1.95e6,6.0,4,2.30826523934,76.316816,3.901678,0.21,9.285714285714285,89.6,24.425
NLA12_WA-116,0.724,0.022,6178.471660198842,576.1945198874863,4.432,1209.6000000000001,3.04e6,10.0,2,8.30948416672,0.0,0.433135,0.42,7.238095238095239,2514.2,19.74
NLA12_WA-120,0.239,0.05,-252.4238245701581,-58.79324970107226,1.4868,2160.0,830000.0,6.0,1,12.6893971424,80.395772,4.496772,0.2,4.15,385.7,18.8
NLA12_WA-121,0.348,0.009,1851.00882726164,276.9518529193396,4.986666667,4924.8,580000.0,7.0,2,1.9692,0.457039,0.0,0.15,3.866666666666667,118.3,18.81
NLA12_WA-124,0.746,0.025,55.95036926542656,-10.047347970914913,41.84,4060.8,1.94e6,10.0,4,9.3429,17.021482,0.770639,0.33,5.878787878787879,478.5,18.85
NLA12_WA-126,0.171,0.04,220.86542809012985,-14.245596641979446,6.331428571,14947.199999999999,580000.0,6.0,2,12.7419257881,86.6954,0.346216,0.12,4.833333333333334,38.5,21.195
NLA12_WA-131,1.159,0.095,102.98389092594147,-0.14296878041870542,2.176,518.4,620000.0,10.0,2,2.0331,23.240372,2.390438,0.1,6.2,1187.4,23.75
NLA12_WA-133,0.749,0.062,595.2891981153712,23.451489689226197,9.92,10972.8,940000.0,7.0,3,7.75291036806,76.433713,5.212445,0.22,4.2727272727272725,85.4,20.8333333333333
NLA12_WA-138,0.279,0.012,3211.813380150877,486.95308368256576,3.136,4147.2,630000.0,7.0,2,0.5544,2.597403,0.0,0.18,3.5,152.1,22.755
NLA12_WA-141,0.31,0.023,1743.7785126868616,283.95459022092314,2.453333333,5702.400000000001,2.68e6,7.0,2,2.1987,56.651658,8.514122,0.44,6.090909090909091,470.7,22.935
NLA12_WA-151,0.014,0.015,1427.7570696924743,18.58351870116246,0.652,2.1676032e6,3.521e8,6.0,1,557.186097543,56.469568,0.480687,17.56,20.05125284738041,162.4,17.7
NLA12_WA-157,0.099,0.025,382.8633193060208,41.17325973618954,1.744,35683.2,1.08e6,7.0,1,11.2770692293,75.45063,5.256021,0.22,4.909090909090909,30.3,18.015
NLA12_WI-102,0.8,0.01,4042.568368516667,233.3919259564775,1.27,43027.2,1.515e7,8.0,1,222.159003539,16.740261,17.344276,2.97,5.101010101010101,352.2,24.0
NLA12_WI-103,0.8,0.077,2424.882020854717,124.49435773259445,5.22,24278.4,860000.0,8.0,2,40.0950913238,18.786478,2.73413,0.23,3.7391304347826084,35.5,26.55
NLA12_WI-104,0.27,0.013,479.0777127391796,21.49593637546338,3.02,113356.8,3.194e7,5.0,2,71.9625602554,45.716358,25.543036,4.29,7.445221445221446,281.7,26.25
NLA12_WI-106,0.68,0.024,500.6752395571349,-41.666510762246624,7.43,20736.0,1.08e6,5.0,3,24.9149765808,35.280095,55.455629,0.34,3.176470588235294,52.0,23.85
NLA12_WI-107,0.82,0.027,4190.171547323644,188.405016126983,20.4,145670.4,6.76e6,8.0,3,172.12081138,16.462844,12.079305,1.55,4.361290322580645,46.4,26.7
NLA12_WI-111,0.89,0.013,1559.631935507974,-120.98318936038882,3.15,6048.000000000001,3.55e6,8.0,2,4.8699,31.288117,20.643135,0.77,4.61038961038961,586.7,23.75
NLA12_WI-113,1.67,0.012,3072.3383714819647,131.79431307431358,2.48,1728.0,330000.0,8.0,2,1.3023,11.748446,9.882516,0.1,3.3,190.1,29.05
NLA12_WI-131,0.019,0.024,473.3228718735584,21.495936375460055,20.3,59184.00000000001,4.49e6,5.0,3,32.127243187,63.674568,20.345156,1.1,4.081818181818182,75.9,25.7
NLA12_WI-132,1.52,0.109,1819.2713981426145,-101.79256985311147,71.3,78796.8,1.01e6,8.0,4,79.0158721207,7.724729,14.301175,0.31,3.258064516129032,12.8,24.6
NLA12_WI-135,0.78,0.02,407.4697297122835,-36.716127238138725,7.15,13132.8,1.34e6,5.0,3,4.7421,69.02638,4.384134,0.34,3.941176470588235,101.7,23.5
NLA12_WI-136,0.74,0.021,4088.428639548569,286.0258256523658,6.22,1036.8,430000.0,8.0,2,144.213397751,16.28486,10.851373,0.19,2.263157894736842,414.4,28.6333333333333
NLA12_WI-138,0.53,0.017,1376.2187344934252,-104.55155532188206,10.7,11577.6,1.17e6,5.0,3,1.539,51.578948,6.608187,0.41,2.8536585365853657,100.8,23.85
NLA12_WI-140,1.15,0.075,5341.894371300719,118.45465926858495,13.3,701740.8,2.16e6,8.0,3,854.967158047,5.444974,4.289367,0.81,2.6666666666666665,3.1,24.6
NLA12_WI-152,0.5,0.024,4776.152989426293,388.41508067646265,5.15,84585.59999999999,2.59e7,8.0,2,105.2724439,5.866562,1.357636,7.76,3.3376288659793816,306.2,26.5
NLA12_WI-155,0.29,0.02,2427.426850774134,124.49435773231264,18.0,1814.4,1.64e6,8.0,3,40.2376411285,20.983761,2.834071,0.38,4.315789473684211,903.2,26.0
NLA12_WI-157,0.73,0.035,2764.707967896283,-41.826560059145436,25.5,7344.000000000001,920000.0,8.0,3,18.0220585831,25.74925,0.144855,0.12,7.666666666666667,125.1,17.35
NLA12_WI-163,1.57,0.059,504.74615296704474,-12.491462616444934,14.8,4320.0,1.97e6,5.0,3,6.85188970642,54.44386,24.875099,0.51,3.8627450980392153,457.1,23.3666666666667
NLA12_WI-168,0.52,0.017,5542.359531950846,318.6771474431393,3.2,22204.8,1.226e7,8.0,2,30.2484336822,15.286662,5.388117,2.79,4.39426523297491,552.0,27.95
NLA12_WI-170,0.6,0.021,543.1416115331422,27.58954056531789,11.9,50371.2,730000.0,5.0,3,2.8494,38.186987,36.828806,0.3,2.4333333333333336,14.4,19.8
NLA12_WI-171,0.47,0.012,927.0947569815053,28.236037168924234,5.37,345.6,330000.0,8.0,2,0.9072,35.912699,2.480159,0.11,3.0,955.2,23.9333333333333
NLA12_WI-172,3.84,0.132,4235.643624028865,216.74117232118243,85.3,153878.4,750000.0,8.0,4,190.742509438,15.562403,13.345067,0.29,2.5862068965517246,4.8,26.2
NLA12_WI-173,0.9,0.086,3148.2855213024204,118.0312626776527,77.8,59011.200000000004,1.87e7,8.0,4,74.694606221,45.223835,0.536242,1.91,9.790575916230367,316.9,19.7
NLA12_WI-176,0.41,0.01,818.6229380153935,-71.77179803089264,2.81,10800.0,1.0e6,5.0,2,17.3860740417,53.860484,19.830262,0.3,3.3333333333333335,92.2,21.7
NLA12_WI-179,0.34,0.009,525.1278490481964,27.589540565350845,6.78,17712.0,1.046e7,5.0,2,14.3563735794,64.197067,6.995111,1.93,5.419689119170984,590.8,21.4
NLA12_WI-181,1.1,0.024,4223.588933738869,-105.82819621581876,17.7,26179.2,740000.0,8.0,3,48.9877588394,4.167892,7.450014,0.24,3.0833333333333335,28.1,25.95
NLA12_WI-188,2.66,0.217,6308.414660088246,135.91926732949463,89.7,13996.800000000001,300000.0,8.0,4,0.9504,2.272727,1.515152,0.12,2.5,21.7,19.2666666666667
NLA12_WV-101,0.173,0.006,1031.1271546010707,81.03793888501274,2.284,8640.0,3.5e6,8.0,2,4.85704838562,53.05782,0.296516,0.61,5.737704918032787,405.0,23.802
NLA12_WV-102,0.128,0.016,719.3740726061319,34.62061052525913,2.232,833414.4,8.13e7,8.0,2,422.464006247,90.127439,0.008308,2.74,29.671532846715326,97.6,25.45
NLA12_WV-106,0.153,0.014,755.2629535598552,59.26138879195908,0.892,510278.39999999997,1.789e8,8.0,1,261.958876337,81.000086,0.027141,5.45,32.825688073394495,350.6,25.18
NLA12_WV-115,0.306,0.014,1737.731020055127,624.6585648125716,1.66,19180.8,1.39e6,8.0,1,26.2994423126,93.333105,0.0,0.23,6.043478260869565,72.6,26.42
NLA12_WY-101,0.106,0.022,1820.9897856208652,105.24775260352263,0.519,172.8,600000.0,10.0,1,1.55579467621,0.0,4.861111,0.14,4.285714285714286,3476.1,14.2925
NLA12_WY-103,0.05,0.012,242.3767476201985,6.892769416347077,0.54,147657.6,3.81e7,10.0,1,258.565331023,20.905933,0.101982,19.61,1.9428862825089241,258.0,
NLA12_WY-104,0.146,0.015,-171.5825181538463,-34.79385731590806,1.02,10195.199999999999,2.899e8,9.0,1,148.690301962,21.312447,1.648125,12.68,22.862776025236595,28435.0,
NLA12_WY-107,1.559,1.528,1783.9288676792316,118.21954639808037,3.44,110851.2,1.45e6,9.0,2,891.55092019,9.010024,2.238854,0.49,2.9591836734693877,13.1,
NLA12_WY-115,0.468,0.051,676.8016131161626,12.079003192980402,2.168,53481.6,2.44e7,10.0,2,174.690109616,25.559111,6.458426,1.77,13.785310734463277,456.2,
NLA12_WY-116,0.306,0.031,231.52577458999542,6.71635634394454,0.0,7171.200000000001,550000.0,6.0,1,7.74045770416,60.207049,0.488543,0.11,5.0,77.4,
NLA12_WY-120,0.088,0.018,253.2482517273361,7.140550830027829,2.356,154742.4,3.222e7,6.0,2,288.100051742,21.569424,0.212439,1.73,18.6242774566474,208.2,
NLA12_WY-124,0.063,0.042,337.780994970255,7.497618338825905,0.524,2.0405952e6,1.0768e9,6.0,1,2087.68471294,44.976449,2.817403,106.11,10.147959664499105,527.7,
NLA12_WY-130,1.805,0.044,43.625272005964575,-6.607763353417399,5.408,86.4,890000.0,10.0,2,0.6687,0.0,0.269179,0.2,4.45,10291.4,
NLA12_WY-131,0.196,0.036,621.2780982841914,39.81016060395841,2.36,131932.8,4.65e6,10.0,2,711.054030824,38.339405,5.374189,0.78,5.961538461538461,35.3,
NLA12_WY-137,0.318,0.033,1824.3103312055684,105.24775260358092,0.829333333,16588.8,620000.0,10.0,1,3.71146100235,0.0,5.957859,0.17,3.6470588235294117,37.4,15.7333333333333
NLA12_WY-151,0.199,0.03,120.34854764558992,-23.74421901504948,2.96,10540.8,5.21e7,6.0,2,54.1625897736,80.34394,2.832932,2.67,19.51310861423221,4942.7,13.6633333333333
